Site_ID,Data_set_ID,UWI,NAD83_Lat,NAD83_Long,Date_samp,Grnd_elev,KB_elev,Top_rel_sea,Bot_rel_sea,Top_rel_dep,Bot_rel_dep,Culled,Cat_an_bal,Lithium,Form_name
646428128,BRB,n/a,54.698771,-110.677133,18-Apr-01,640.9,n/a,523.5,522.3,n/a,n/a,No,n/a,0.055,n/a
65341,AGSWDB,00/11-34-047-06W4-0,53.09842,-110.801556,n/a,650.7,654.1,48.5,43.9,605.6,610.2,Yes,-0.019074,19,Mannville Group
65858,AGSWDB,02/10-23-047-20W4-0,53.070518,-112.815623,n/a,734,737.9,-223.7,-234.4,961.6,972.3,Yes,0.029598,10,Viking Formation
65994,AGSWDB,00/10-16-047-26W4-0,53.057714,-113.738483,n/a,783.9,787.3,101.5,85.7,685.8,701.6,No,-0.012822,1.4,Belly River Group
65998,AGSWDB,00/06-21-047-26W4-0,53.065311,-113.750178,n/a,787.3,791.6,75.9,69.2,715.7,722.4,Yes,0.024801,1.2,Belly River Group
65998,AGSWDB,00/06-21-047-26W4-0,53.065311,-113.750178,n/a,787.3,791.6,75.3,66.2,716.3,725.4,Yes,0.033871,1.4,Upper basal Belly River Group
66112,AGSWDB,00/03-19-047-27W4-0,53.06257,-113.941011,n/a,n/a,864.7,-1292.1,-1296.9,2156.8,2161.6,No,-0.022784,46,Woodbend Group
66141,AGSWDB,00/05-21-047-27W4-0,53.066504,-113.900835,n/a,846.4,850.1,-1292.6,-1294.5,2142.7,2144.6,No,-0.008968,140,Woodbend Group
66142,AGSWDB,02/05-21-047-27W4-0,53.066158,-113.902017,n/a,852.2,856.2,-1280.4,-1296.9,2136.6,2153.1,Yes,-0.033483,24,Woodbend Group
66259,AGSWDB,00/14-33-047-02W5-0,53.103096,-114.236343,n/a,882.7,886.1,-92.6,-95.7,978.7,981.8,Yes,-0.010728,0.52,Lea Park Formation
66506,AGSWDB,00/16-22-047-04W5-0,53.075346,-114.490253,n/a,823.9,828.3,-139.7,-142.7,968,971,Yes,0.006471,1,n/a
66565,AGSWDB,00/10-05-047-05W5-0,53.027912,-114.691751,n/a,956.8,959.8,-216.7,-228.9,1176.5,1188.7,Yes,0.011972,1,Belly River Group
66735,AGSWDB,00/08-04-047-07W5-0,53.023774,-114.955077,n/a,n/a,877.8,-235.6,-237.8,1113.4,1115.6,Yes,0.024124,0.18,n/a
670135444,BRB,n/a,54.698771,-110.677133,12-May-00,642.2,n/a,539.5,533.4,n/a,n/a,No,n/a,0.09,n/a
670135444,BRB,n/a,54.698771,-110.677133,14-Apr-03,642.2,n/a,539.5,533.4,n/a,n/a,No,n/a,0.037,n/a
670135444,BRB,n/a,54.698771,-110.677133,15-May-99,642.2,n/a,539.5,533.4,n/a,n/a,No,n/a,0.08,n/a
670135444,BRB,n/a,54.698771,-110.677133,18-Apr-01,642.2,n/a,539.5,533.4,n/a,n/a,No,n/a,0.078,n/a
670135444,BRB,n/a,54.698771,-110.677133,18-Jul-02,642.2,n/a,539.5,533.4,n/a,n/a,No,n/a,0.058,n/a
-673105718,BRB,n/a,54.695155,-110.677133,14-Apr-03,640.7,n/a,553.2,516.7,n/a,n/a,No,n/a,0.04,n/a
-673105718,BRB,n/a,54.695155,-110.677133,17-May-99,640.7,n/a,553.2,516.7,n/a,n/a,No,n/a,0.056,n/a
-673105718,BRB,n/a,54.695155,-110.677133,18-Apr-01,640.7,n/a,553.2,516.7,n/a,n/a,No,n/a,0.053,n/a
-673105718,BRB,n/a,54.695155,-110.677133,30-Jul-02,640.7,n/a,553.2,516.7,n/a,n/a,No,n/a,0.046,n/a
-67980662,BRB,n/a,55.06599,-110.536422,05-Nov-01,667.8,n/a,664.8,661.7,n/a,n/a,No,n/a,0.012,n/a
-67980662,BRB,n/a,55.06599,-110.536422,07-Aug-02,667.8,n/a,664.8,661.7,n/a,n/a,No,n/a,0.009,n/a
-67980662,BRB,n/a,55.06599,-110.536422,09-May-02,667.8,n/a,664.8,661.7,n/a,n/a,No,n/a,0.014,n/a
-67980662,BRB,n/a,55.06599,-110.536422,09-Oct-02,667.8,n/a,664.8,661.7,n/a,n/a,No,n/a,0.01,n/a
-67980662,BRB,n/a,55.06599,-110.536422,13-Sep-01,667.8,n/a,664.8,661.7,n/a,n/a,No,n/a,0.016,n/a
-67980662,BRB,n/a,55.06599,-110.536422,18-Feb-03,667.8,n/a,664.8,661.7,n/a,n/a,No,n/a,0.005,n/a
-67980662,BRB,n/a,55.06599,-110.536422,29-Sep-01,667.8,n/a,664.8,661.7,n/a,n/a,No,n/a,0.017,n/a
68684,AGSWDB,00/06-14-048-13W4-0,53.136608,-111.802655,n/a,699.2,702,-107.2,-116.1,809.2,818.1,Yes,0.031337,3.3,Mannville Group
688321774,BRB,n/a,55.076845,-110.523712,05-Nov-01,661.7,n/a,642.8,639.8,n/a,n/a,No,n/a,0.04,n/a
688321774,BRB,n/a,55.076845,-110.523712,07-Aug-02,661.7,n/a,642.8,639.8,n/a,n/a,No,n/a,0.035,n/a
688321774,BRB,n/a,55.076845,-110.523712,09-Oct-02,661.7,n/a,642.8,639.8,n/a,n/a,No,n/a,0.037,n/a
688321774,BRB,n/a,55.076845,-110.523712,13-Sep-01,661.7,n/a,642.8,639.8,n/a,n/a,No,n/a,0.041,n/a
688321774,BRB,n/a,55.076845,-110.523712,28-Sep-01,661.7,n/a,642.8,639.8,n/a,n/a,No,n/a,0.043,n/a
68844,AGSWDB,00/10-04-048-17W4-0,53.114476,-112.425005,n/a,720.5,723.6,-229.8,-251.2,953.4,974.8,Yes,0.006536,8.4,Mannville Group
69,AGSWDB,00/06-35-001-07W4-0,49.077514,-110.843385,n/a,997.3,1000.4,253.3,252.7,747.1,747.7,Yes,0.069252,0.28,Viking Formation
69168,AGSWDB,00/03-33-048-21W4-0,53.179697,-113.016374,n/a,776,779.7,-233.2,-233.5,1012.9,1013.2,Yes,-0.002222,3.6,Viking Formation
69408,AGSWDB,00/03-27-048-27W4-0,53.165167,-113.869254,n/a,775.7,775.7,-962.9,-972,1738.6,1747.7,No,-0.033681,56,Winterburn Group
699061915,BRB,n/a,54.845892,-110.590495,01-Jun-00,674.9,n/a,606.3,600.2,n/a,n/a,No,n/a,0.031,n/a
699061915,BRB,n/a,54.845892,-110.590495,18-May-99,674.9,n/a,606.3,600.2,n/a,n/a,No,n/a,0.028,n/a
699061915,BRB,n/a,54.845892,-110.590495,20-Jul-02,674.9,n/a,606.3,600.2,n/a,n/a,No,n/a,0.025,n/a
-701220725,BRB,n/a,54.80505,-110.350643,02-Oct-02,700,n/a,694.4,691.4,n/a,n/a,No,n/a,0.017,n/a
-701220725,BRB,n/a,54.80505,-110.350643,12-Jul-01,700,n/a,694.4,691.4,n/a,n/a,No,n/a,0.018,n/a
-701220725,BRB,n/a,54.80505,-110.350643,13-Jun-02,700,n/a,694.4,691.4,n/a,n/a,No,n/a,0.011,n/a
-701220725,BRB,n/a,54.80505,-110.350643,22-Nov-01,700,n/a,694.4,691.4,n/a,n/a,No,n/a,0.02,n/a
-701220725,BRB,n/a,54.80505,-110.350643,31-Jul-97,700,n/a,694.4,691.4,n/a,n/a,No,n/a,0.022,n/a
70146,AGSWDB,00/14-20-048-06W5-0,53.161021,-114.846424,n/a,851.6,855.3,-565.7,-575.4,1421,1430.7,Yes,0.026257,1,n/a
70204,AGSWDB,00/02-28-048-06W5-0,53.165895,-114.81427,n/a,836.3,839.6,-230.4,-242.4,1070,1082,Yes,0.006204,1,n/a
70226,AGSWDB,02/08-29-048-06W5-0,53.169108,-114.833547,n/a,845.8,849.5,-235.3,-246,1084.8,1095.5,Yes,0.000334,1,n/a
70273,AGSWDB,00/14-32-048-06W5-0,53.190086,-114.845024,n/a,843.1,847,-232.9,-238.7,1079.9,1085.7,Yes,0.040782,0.37,n/a
-724206963,BRB,n/a,54.695155,-110.677133,09-May-00,641.4,n/a,550,532.3,n/a,n/a,No,n/a,0.053,n/a
-724206963,BRB,n/a,54.695155,-110.677133,11-May-00,641.4,n/a,550,532.3,n/a,n/a,No,n/a,0.035,n/a
-724206963,BRB,n/a,54.695155,-110.677133,14-Apr-03,641.4,n/a,550,532.3,n/a,n/a,No,n/a,0.033,n/a
-724206963,BRB,n/a,54.695155,-110.677133,17-May-99,641.4,n/a,550,532.3,n/a,n/a,No,n/a,0.049,n/a
-724206963,BRB,n/a,54.695155,-110.677133,18-Apr-01,641.4,n/a,550,532.3,n/a,n/a,No,n/a,0.051,n/a
-724206963,BRB,n/a,54.695155,-110.677133,30-Jul-02,641.4,n/a,550,532.3,n/a,n/a,No,n/a,0.042,n/a
72509,AGSWDB,00/10-14-049-19W4-0,53.231463,-112.667632,n/a,714.5,717.8,-128.9,-151.5,846.7,869.3,No,-0.054519,9.4,Viking Formation
72658,AGSWDB,00/12-20-049-21W4-0,53.245631,-113.046938,n/a,766.8,771.2,-226.8,-227.8,998,999,Yes,0.001774,5,n/a
73133,AGSWDB,00/15-29-049-26W4-0,53.263844,-113.764692,n/a,735.5,739.4,-856.5,-856.8,1595.9,1596.2,No,0.007358,55,Winterburn Group
73263,AGSWDB,02/01-02-049-27W4-0,53.194485,-113.832884,n/a,752.6,756.2,-653.8,-655.3,1410,1411.5,No,0.000966,19.2,Mannville Group
73453,AGSWDB,02/16-20-049-03W5-0,53.249956,-114.396553,n/a,789.8,793.3,-814.7,-816.7,1608,1610,Yes,0.012577,12,Mannville Group
73505,AGSWDB,00/10-04-049-04W5-0,53.202809,-114.520543,n/a,847.3,851,-714.1,-737.6,1565.1,1588.6,Yes,0.033558,4.7,n/a
73537,AGSWDB,00/07-11-049-04W5-0,53.21144,-114.472279,n/a,816.3,820.8,-93.6,-128.7,914.4,949.5,Yes,0.195843,0.1,n/a
73603,AGSWDB,00/04-36-049-04W5-0,53.268624,-114.461158,n/a,820.7,824.4,-804.6,-806.6,1629,1631,Yes,0.015918,11,n/a
7366,AGSWDB,00/07-30-012-19W4-0,50.022889,-112.582878,n/a,832.7,837.3,15.9,-17.7,821.4,855,Yes,-0.011056,2.9,n/a
73660,AGSWDB,00/14-13-049-05W5-0,53.233818,-114.601838,n/a,805.7,809.2,-925.8,-927.8,1735,1737,Yes,0.009746,33,n/a
73700,AGSWDB,00/03-24-049-05W5-0,53.239125,-114.603891,n/a,798.5,802.6,-439.4,-443.4,1242,1246,Yes,0.037415,1,n/a
73736,AGSWDB,00/06-05-049-06W5-0,53.197914,-114.845707,n/a,837,841.6,-236.8,-240.4,1078.4,1082,Yes,-0.000303,1,n/a
73873,AGSWDB,00/16-30-049-06W5-0,53.263297,-114.858111,n/a,783.6,788.2,-511.5,-520.6,1299.7,1308.8,Yes,-0.015694,1,n/a
-739462323,BRB,n/a,55.069619,-110.536422,05-Nov-01,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.021,n/a
-739462323,BRB,n/a,55.069619,-110.536422,05-Nov-01,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.024,n/a
-739462323,BRB,n/a,55.069619,-110.536422,07-Aug-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.02,n/a
-739462323,BRB,n/a,55.069619,-110.536422,07-Aug-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.021,n/a
-739462323,BRB,n/a,55.069619,-110.536422,09-May-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.014,n/a
-739462323,BRB,n/a,55.069619,-110.536422,09-May-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.026,n/a
-739462323,BRB,n/a,55.069619,-110.536422,09-Oct-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.02,n/a
-739462323,BRB,n/a,55.069619,-110.536422,09-Oct-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.021,n/a
-739462323,BRB,n/a,55.069619,-110.536422,13-Sep-01,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.028,n/a
-739462323,BRB,n/a,55.069619,-110.536422,15-Jul-03,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.005,n/a
-739462323,BRB,n/a,55.069619,-110.536422,17-Dec-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.006,n/a
-739462323,BRB,n/a,55.069619,-110.536422,17-Dec-02,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.022,n/a
-739462323,BRB,n/a,55.069619,-110.536422,18-Feb-03,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.018,n/a
-739462323,BRB,n/a,55.069619,-110.536422,18-Feb-03,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.032,n/a
-739462323,BRB,n/a,55.069619,-110.536422,29-Sep-01,670.7,n/a,652.4,649.4,n/a,n/a,No,n/a,0.024,n/a
-746057601,BRB,n/a,55.071424,-110.533248,09-May-02,674.1,n/a,630.8,625.6,n/a,n/a,No,n/a,0.04,n/a
-746057601,BRB,n/a,55.071424,-110.533248,09-Oct-02,674.1,n/a,630.8,625.6,n/a,n/a,No,n/a,0.035,n/a
-746057601,BRB,n/a,55.071424,-110.533248,15-Jul-03,674.1,n/a,630.8,625.6,n/a,n/a,No,n/a,0.021,n/a
-746057601,BRB,n/a,55.071424,-110.533248,17-Dec-02,674.1,n/a,630.8,625.6,n/a,n/a,No,n/a,0.03,n/a
-746057601,BRB,n/a,55.071424,-110.533248,18-Feb-03,674.1,n/a,630.8,625.6,n/a,n/a,No,n/a,0.032,n/a
747310862,BRB,n/a,54.698771,-110.677133,12-May-00,640.8,n/a,618.2,617,n/a,n/a,No,n/a,0.038,n/a
747310862,BRB,n/a,54.698771,-110.677133,14-Apr-03,640.8,n/a,618.2,617,n/a,n/a,No,n/a,0.017,n/a
747310862,BRB,n/a,54.698771,-110.677133,15-May-99,640.8,n/a,618.2,617,n/a,n/a,No,n/a,0.04,n/a
747310862,BRB,n/a,54.698771,-110.677133,18-Apr-01,640.8,n/a,618.2,617,n/a,n/a,No,n/a,0.033,n/a
747310862,BRB,n/a,54.698771,-110.677133,18-Jul-02,640.8,n/a,618.2,617,n/a,n/a,No,n/a,0.033,n/a
76112,AGSWDB,00/10-32-050-02W4-0,53.360975,-110.256823,n/a,678.2,681.2,81.4,70.4,599.8,610.8,No,0.006365,30,Mannville Group
762081475,BRB,n/a,54.731462,-110.683469,16-Jul-02,641.1,n/a,488.7,485.7,n/a,n/a,No,n/a,0.062,n/a
76480,AGSWDB,00/06-20-050-06W4-0,53.326271,-110.850886,n/a,636.1,639.2,-10,-13.7,649.2,652.9,No,0.023365,15,Mannville Group
76559,AGSWDB,00/11-08-050-09W4-0,53.302902,-111.288621,n/a,674.8,678.8,-8.8,-22.2,687.6,701,Yes,-0.043458,15,Mannville Group
767,ARC,00/06-01-002-09W4-0,n/a,n/a,07-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.026896,<0.1,n/a
768,ARC,00/06-02-002-09W4-0,n/a,n/a,07-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.008177,<0.1,n/a
76813,AGSWDB,00/06-14-050-15W4-0,53.312849,-112.089317,n/a,661.7,664.2,-33.8,-47.5,698,711.7,Yes,-0.014005,9,Viking Formation
769,ARC,00/11-03-002-09W4-0,n/a,n/a,07-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.019301,<0.1,n/a
76985,AGSWDB,00/11-18-050-19W4-0,53.319278,-112.775282,n/a,766.6,770.5,-340.8,-346.9,1111.3,1117.4,Yes,-0.00657,37,Mannville Group
770,ARC,02/11-03-002-09W4-0,n/a,n/a,07-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.097358,<0.1,n/a
771,ARC,00/07-04-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.186475,<0.1,n/a
-77132501,BRB,n/a,54.671487,-110.667656,14-Apr-03,637.9,n/a,467.2,458.1,n/a,n/a,No,n/a,0.045,n/a
772,ARC,00/01-07-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.003075,<0.1,n/a
773,ARC,00/11-09-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.052897,<0.1,n/a
774,ARC,00/07-16-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.028849,<0.1,n/a
77455,AGSWDB,02/11-15-050-26W4-0,53.318229,-113.723103,n/a,716.6,719,-912.9,-915.9,1631.9,1634.9,No,0.015138,50,Woodbend Group
775,ARC,00/07-19-002-09W4-0,n/a,n/a,07-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.015903,<0.1,n/a
776,ARC,00/11-21-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.087267,<0.1,n/a
777,ARC,00/07-23-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.058153,<0.1,n/a
778,ARC,00/11-26-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.001665,<0.1,n/a
779,ARC,00/10-27-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.021986,<0.1,n/a
780,ARC,00/10-28-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.032279,<0.1,n/a
781,ARC,00/10-29-002-09W4-0,n/a,n/a,07-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.044333,<0.1,n/a
782,ARC,00/05-30-002-09W4-0,n/a,n/a,07-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.007448,<0.1,n/a
78203,AGSWDB,00/14-30-050-04W5-0,53.351695,-114.579341,n/a,784,788.8,-850.2,-855.2,1639,1644,No,-0.003964,19,Mannville Group
78204,AGSWDB,00/06-31-050-04W5-0,53.358936,-114.574987,n/a,772.3,777.1,-837.9,-849.9,1615,1627,Yes,0.015496,25,n/a
78241,AGSWDB,00/06-25-050-05W5-0,53.344503,-114.599401,n/a,758.8,763.6,-860.4,-871.4,1624,1635,Yes,0.009267,10.3,Lower Mannville Formation
783,ARC,00/07-31-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.023649,<0.1,n/a
784,ARC,00/07-32-002-09W4-0,n/a,n/a,08-Sep-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.002263,<0.1,n/a
793165096,BRB,n/a,54.696442,-110.719667,02-Oct-02,682,n/a,681.2,678.2,n/a,n/a,No,n/a,0.053,n/a
796077361,BRB,n/a,54.800474,-110.390426,21-Apr-03,671,n/a,562.5,559.4,n/a,n/a,No,n/a,0.025,n/a
796077361,BRB,n/a,54.800474,-110.390426,28-Aug-02,671,n/a,562.5,559.4,n/a,n/a,No,n/a,0.048,n/a
797,ARC,00/06-13-002-10W4-0,n/a,n/a,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.007514,<0.1,n/a
79742,AGSWDB,00/11-12-051-08W4-0,53.390781,-111.053993,n/a,606.9,610.8,-21.7,-27.8,632.5,638.6,Yes,0.007684,22,Mannville Group
79742,AGSWDB,00/11-12-051-08W4-0,53.390781,-111.053993,n/a,606.9,610.8,103.6,92.6,507.2,518.2,Yes,-0.034343,13,Viking Formation
798,ARC,00/06-14-002-10W4-0,n/a,n/a,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.00473,<0.1,n/a
79874,AGSWDB,00/10-22-051-11W4-0,53.419175,-111.53348,n/a,695.6,698.9,-76.8,-84.4,775.7,783.3,Yes,-0.011893,13,Mannville Group
799,ARC,00/10-14-002-10W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.018332,<0.1,n/a
79962,AGSWDB,00/11-08-051-14W4-0,53.389012,-112.030573,n/a,648.9,652.3,-163,-174.3,815.3,826.6,Yes,-0.010203,18,Winterburn Group
79995,AGSWDB,00/06-32-051-14W4-0,53.445211,-112.032382,n/a,639.5,643.4,-127.7,-133.8,771.1,777.2,No,-0.000402,15,Winterburn Group
800,ARC,00/14-14-002-10W4-0,n/a,n/a,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.019254,<0.1,n/a
801,ARC,00/07-16-002-10W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.015074,<0.1,n/a
-801722082,BRB,n/a,54.72784,-110.677184,17-Jul-02,639.6,n/a,607.6,604.6,n/a,n/a,No,n/a,0.059,n/a
-801722082,BRB,n/a,54.72784,-110.677184,18-Apr-01,639.6,n/a,607.6,604.6,n/a,n/a,No,n/a,0.047,n/a
80268,AGSWDB,00/15-33-051-25W4-0,53.455959,-113.630221,n/a,682.4,685.8,-672.2,-673.2,1358,1359,No,-0.016455,30,Wabamun Group
803,ARC,00/06-21-002-10W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.008631,<0.1,n/a
804,ARC,00/10-23-002-10W4-0,n/a,n/a,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.004001,<0.1,n/a
805,ARC,00/16-23-002-10W4-0,54.057593,-119.028791,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.023099,<0.1,n/a
806,ARC,00/02-24-002-10W4-0,54.008446,-119.143453,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.012189,<0.1,n/a
80699,AGSWDB,00/06-18-051-02W5-0,53.400305,-114.285144,n/a,700.4,704.4,-803.1,-812.3,1507.5,1516.7,No,0.000193,17,Mississippian system
807,ARC,00/06-25-002-10W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.021874,<0.1,n/a
80792,AGSWDB,00/12-16-051-04W5-0,53.406722,-114.536435,n/a,812.2,816.3,-754.7,-761.7,1571,1578,Yes,0.005127,12,Mannville Group
808,ARC,00/14-25-002-10W4-0,54.01393,-119.152742,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.032315,<0.1,n/a
809,ARC,00/07-27-002-10W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.016846,<0.1,n/a
810,ARC,00/16-30-002-10W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.001145,<0.1,n/a
811,ARC,00/11-36-002-10W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.048804,<0.1,n/a
812,ARC,00/06-03-002-11W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.272207,<0.1,n/a
81222,AGSWDB,00/06-21-051-16W5-0,53.414786,-116.303322,n/a,1012.9,1018,-1804.4,-1844.1,2822.4,2862.1,Yes,-0.047917,29,n/a
813,ARC,00/10-05-002-11W4-0,n/a,n/a,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.032193,<0.1,n/a
814,ARC,00/09-06-002-11W4-0,54.028495,-119.25183,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.005491,<0.1,n/a
815,ARC,00/06-07-002-11W4-0,54.028473,-119.202281,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.076402,<0.1,n/a
81634,AGSWDB,00/11-19-052-11W4-0,53.505429,-111.617713,n/a,673.9,677.3,-20.7,-69.5,698,746.8,Yes,0.038326,15,Mannville Group
81668,AGSWDB,00/11-26-052-12W4-0,53.522673,-111.66603,n/a,688.8,692.8,71.6,52.7,621.2,640.1,Yes,-0.010077,11,Viking Formation
817,ARC,00/04-13-002-11W4-0,n/a,n/a,19-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,-0.011532,<0.1,n/a
818,ARC,00/08-24-002-11W4-0,54.072128,-119.312381,18-Oct-77,n/a,n/a,n/a,n/a,n/a,n/a,No,0.038097,<0.1,n/a
81813,AGSWDB,00/10-29-052-15W4-0,53.522614,-112.171093,n/a,656.2,659.3,43,33.9,616.3,625.5,No,0.008139,6,Viking Formation
82119,AGSWDB,00/06-23-052-26W4-0,53.503082,-113.72875,n/a,713.5,717.2,-809.8,-827.5,1527,1544.7,Yes,0.009895,28,Woodbend Group
82128,AGSWDB,00/14-23-052-26W4-0,53.510295,-113.728745,n/a,712.6,716.3,-536.1,-537.3,1252.4,1253.6,No,0.010119,27,Mannville Group
82198,AGSWDB,00/07-34-052-26W4-0,53.532268,-113.746553,n/a,717.5,720.9,-838.5,-842.4,1559.4,1563.3,No,-0.00684,38,Woodbend Group
82267,AGSWDB,00/11-25-052-27W4-0,53.522082,-113.853199,n/a,715.7,719.6,-359.4,-374.6,1079,1094.2,Yes,-0.007921,4.8,Viking Formation
82273,AGSWDB,00/06-34-052-27W4-0,53.533189,-113.898323,n/a,714.1,718.1,-671.2,-684,1389.3,1402.1,Yes,-0.007026,24,Wabamun Group
82281,AGSWDB,00/06-26-052-01W5-0,53.516676,-114.043669,n/a,715.1,718.7,-357.2,-429.2,1075.9,1147.9,Yes,0.00318,5,Viking Formation
82282,AGSWDB,00/11-28-052-01W5-0,53.521964,-114.093319,n/a,733.7,737.6,-425.2,-434.4,1162.8,1172,Yes,-0.012562,4.8,Viking Formation
82288,AGSWDB,00/06-30-052-02W5-0,53.517324,-114.289631,n/a,734.9,738.5,-467,-479.2,1205.5,1217.7,Yes,-0.026149,6.8,Viking Formation
82307,AGSWDB,00/01-18-052-05W5-0,53.486216,-114.71913,n/a,799.2,802.9,-842.1,-846.1,1645,1649,Yes,0.000484,17,n/a
82447,AGSWDB,00/11-24-052-10W5-0,53.505534,-115.345018,n/a,844.3,849.8,-1122.3,-1129.9,1972.1,1979.7,Yes,-0.01742,53,Mississippian system
82744,AGSWDB,00/07-04-052-21W5-0,53.458429,-117.030831,n/a,1096.1,1100.3,-2325,-2351,3425.3,3451.3,Yes,-0.002009,60,n/a
83020,AGSWDB,00/06-08-053-11W4-0,53.562508,-111.592906,n/a,686.7,690.7,14,2.5,676.7,688.2,Yes,0.031885,15,Mannville Group
83020,AGSWDB,00/06-08-053-11W4-0,53.562508,-111.592906,n/a,686.7,690.7,68.9,65.9,621.8,624.8,Yes,0.040372,19,Mannville Group
83037,AGSWDB,00/06-29-053-11W4-0,53.604199,-111.593035,n/a,695.6,698.9,75.3,73.1,623.6,625.8,No,0.028683,8.6,Mannville Group
83069,AGSWDB,00/06-08-053-12W4-0,53.561176,-111.737936,n/a,681.8,685.8,48.5,43.9,637.3,641.9,Yes,-0.00702,17,Mannville Group
83069,AGSWDB,00/06-08-053-12W4-0,53.561176,-111.737936,n/a,681.8,685.8,-11.6,-16.2,697.4,702,Yes,0.011788,24,Mannville Group
83131,AGSWDB,00/06-08-053-13W4-0,53.559909,-111.88765,n/a,668.1,672.1,88.7,86.9,583.4,585.2,Yes,0.002811,9,Viking Formation
83545,AGSWDB,02/11-25-053-26W4-0,53.608216,-113.70508,n/a,652.3,657.3,-677.7,-680.8,1335,1338.1,Yes,-0.01025,60,Winterburn Group
83569,AGSWDB,00/09-36-053-26W4-0,53.623654,-113.693193,n/a,655.3,659.3,-574.5,-585.8,1233.8,1245.1,No,-0.001823,34,Wabamun Group
83576,AGSWDB,00/15-36-053-26W4-0,53.626873,-113.6995,n/a,659.6,659.6,-750.1,-751.6,1409.7,1411.2,No,-0.007451,78,Winterburn Group
83668,AGSWDB,00/10-29-053-10W5-0,53.609034,-115.434894,n/a,807.4,811.4,-796.4,-818.1,1607.8,1629.5,Yes,-0.005247,5.1,n/a
