UWI	Licence_no	SH_lat_NAD83	SH_long_NAD83	BH_lat_NAD83	BH_long_NAD83	KB_El_masl28	Total_depth_m	Smpl_date	Smpl_obs_no	Top_MD_m	Base_MD_m	Smpl_point	Date_analyz	H2S_conc	Publisher
100011707912W600	400388	55.853870	-119.850547	55.842770	-119.832367	662.3	3606	7/19/2011	1	3180	3574	Meter Run	2011-08-04 00:00:00	0.0002	Alberta Geological Survey
100011707912W600	400388	55.853870	-119.850547	55.842770	-119.832367	662.3	3606	8/21/2017	1	3180	3574	Pressure Tank	2017-08-25 00:00:00	0	Alberta Geological Survey
100091307520W500	401091	55.504464	-116.962034	55.498461	-116.952851	616	1849	10/23/2008	1	1142	1849	Other	2008-11-04 00:00:00	0.0007	Alberta Geological Survey
100123306020W502	401133	54.235568	-116.921611	54.232247	-116.950756	902.6	4048	2/2/2009	1	2278.98	4048	Meter Run	2009-02-15 00:00:00	0.007	Alberta Geological Survey
100123306020W502	401133	54.235568	-116.921611	54.232247	-116.950756	902.6	4048	12/27/2011	1	3995.3	4048	Other	2012-01-05 00:00:00	0.0069	Alberta Geological Survey
100113307610W600	401175	55.630105	-119.492772	55.630105	-119.492772	813.1	2266	11/9/2008	1	2150	2153	Meter Run	2008-11-25 00:00:00	0.0025	Alberta Geological Survey
100011705919W500	399827	54.107886	-116.806205	54.096816	-116.806845	954.3	3490	11/27/2012	1	2577.6	3490	Meter Run	2012-12-06 00:00:00	0.0071	Alberta Geological Survey
100011705919W500	399827	54.107886	-116.806205	54.096816	-116.806845	954.3	3490	1/24/2014	1	2609.2	3490	Meter Run	2014-01-31 00:00:00	0.0055	Alberta Geological Survey
100011705919W500	399827	54.107886	-116.806205	54.096816	-116.806845	954.3	3490	1/26/2015	1	2609.2	3490	Meter Run	2015-02-03 00:00:00	0.0047	Alberta Geological Survey
100130407910W600	400006	55.814208	-119.486579	55.824786	-119.509110	761.2	3580	10/30/2008	1	2275.94	3506.52	Meter Run	2008-11-04 00:00:00	0	Alberta Geological Survey
100130407910W600	400006	55.814208	-119.486579	55.824786	-119.509110	761.2	3580	12/13/2008	1	2113.62	3356.83	Meter Run	2008-12-16 00:00:00	0	Alberta Geological Survey
100130407910W600	400006	55.814208	-119.486579	55.824786	-119.509110	761.2	3580	12/13/2008	2	2113.62	3356.83	Wellhead	2008-12-16 00:00:00	0	Alberta Geological Survey
102122107613W600	398243	55.591711	-119.940723	55.601516	-119.963352	905.2	4154	8/16/2009	1	2800	4027	Meter Run	2009-08-21 00:00:00	0.009	Alberta Geological Survey
100132806018W500	402753	54.212128	-116.650518	54.223019	-116.650848	983.3	3388	12/8/2008	1	2334	3388	Other	2008-12-15 00:00:00	0.0025	Alberta Geological Survey
100132806018W500	402753	54.212128	-116.650518	54.223019	-116.650848	983.3	3388	3/6/2009	1	2234	3388.4	Other	2009-03-16 00:00:00	0.0015	Alberta Geological Survey
100132806018W500	402753	54.212128	-116.650518	54.223019	-116.650848	983.3	3388	8/18/2009	1	2234	3388.4	Other	2009-08-26 00:00:00	0.0006	Alberta Geological Survey
100132806018W500	402753	54.212128	-116.650518	54.223019	-116.650848	983.3	3388	2/3/2011	1	2334	3388.4	First Stage Separator	2011-02-15 00:00:00	0.0025	Alberta Geological Survey
102022106018W500	400020	54.212985	-116.638167	54.196340	-116.638382	979.3	3908	8/7/2010	1	2468.2	3908	Meter Run	2010-08-17 00:00:00	0.0025	Alberta Geological Survey
102022106018W500	400020	54.212985	-116.638167	54.196340	-116.638382	979.3	3908	10/17/2010	1	2468.2	3908	First Stage Separator	2010-10-25 00:00:00	0.0025	Alberta Geological Survey
102022106018W500	400020	54.212985	-116.638167	54.196340	-116.638382	979.3	3908	2/3/2011	1	2468.2	3908	First Stage Separator	2011-02-10 00:00:00	0.0025	Alberta Geological Survey
102022106018W500	400020	54.212985	-116.638167	54.196340	-116.638382	979.3	3908	4/10/2012	1	2468.2	3908	Meter Run	2012-04-24 00:00:00	0.0021	Alberta Geological Survey
102022106018W500	400020	54.212985	-116.638167	54.196340	-116.638382	979.3	3908	11/27/2013	1	3883.3	3908	Other	2013-12-09 00:00:00	0.002	Alberta Geological Survey
100102606625W500	402197	54.754818	-117.654215	54.742832	-117.668701	743.4	3415	7/31/2013	1	2149	3415	First Stage Separator	2013-08-13 00:00:00	0	Alberta Geological Survey
100102606625W500	402197	54.754818	-117.654215	54.742832	-117.668701	743.4	3415	9/11/2014	1	2129	3415	First Stage Separator	2014-09-26 00:00:00	0.0001	Alberta Geological Survey
100080107811W600	402267	55.738489	-119.573640	55.727172	-119.554387	855.4	3846	9/7/2009	1	2619.9	3783.1	Meter Run	2009-09-10 00:00:00	0.0001	Alberta Geological Survey
100080107811W600	402267	55.738489	-119.573640	55.727172	-119.554387	855.4	3846	12/9/2010	1	2595	3598.2	Other	2010-12-20 00:00:00	0.0005	Alberta Geological Survey
100020107811W600	402290	55.738589	-119.573799	55.724844	-119.561815	855.4	3954	2/8/2009	1	3518	3876	Other	2009-02-19 00:00:00	0	Alberta Geological Survey
100020107811W600	402290	55.738589	-119.573799	55.724844	-119.561815	855.4	3954	8/30/2009	1	2450	3876	Other	2009-09-03 00:00:00	0.0001	Alberta Geological Survey
100020107811W600	402290	55.738589	-119.573799	55.724844	-119.561815	855.4	3954	12/20/2009	1	2450	3877	Other	2009-12-30 00:00:00	0.0002	Alberta Geological Survey
100020107811W600	402290	55.738589	-119.573799	55.724844	-119.561815	855.4	3954	9/15/2010	1	2450	3877	Meter Run	2010-09-24 00:00:00	0.0002	Alberta Geological Survey
100020107811W600	402290	55.738589	-119.573799	55.724844	-119.561815	855.4	3954	12/2/2013	1	2450	3877	Meter Run	2013-12-13 00:00:00	0.0004	Alberta Geological Survey
100020107811W600	402290	55.738589	-119.573799	55.724844	-119.561815	855.4	3954	7/16/2015	1	2450	3877	Meter Run	2015-07-27 00:00:00	0.0001	Alberta Geological Survey
100112407711W600	401842	55.689604	-119.566444	55.689298	-119.565289	768.1	1954	12/10/2008	1	1902	1909	Pressure Tank	2008-12-18 00:00:00	0.0083	Alberta Geological Survey
100112407711W600	401842	55.689604	-119.566444	55.689298	-119.565289	768.1	1954	12/15/2010	1	1902	1909	Other	2010-12-29 00:00:00	0.014	Alberta Geological Survey
100163407506W600	401940	55.548088	-118.826680	55.546984	-118.828893	768.4	1816	4/22/2010	1	1765.5	1779.5	Other	2010-04-29 00:00:00	0	Alberta Geological Survey
100163407506W600	401940	55.548088	-118.826680	55.546984	-118.828893	768.4	1816	8/2/2012	1	1765.5	1779.5	Meter Run	2012-08-15 00:00:00	0	Alberta Geological Survey
100152305820W502	401943	54.035418	-116.871568	54.034429	-116.859591	921.8	3170	12/23/2008	1	2844	3170	Other	2009-01-02 00:00:00	0.009	Alberta Geological Survey
102162305820W500	401943	54.035418	-116.871568	54.035418	-116.871568	921.8	2470	10/17/2010	1	2523	3579	Meter Run	2010-10-21 00:00:00	0.008	Alberta Geological Survey
100113307610W600	401175	55.630105	-119.492772	55.630105	-119.492772	813.1	2266	11/18/2008	1	2020	2153	Meter Run	2008-12-04 00:00:00	0.008	Alberta Geological Survey
100113307610W600	401175	55.630105	-119.492772	55.630105	-119.492772	813.1	2266	1/13/2009	1	2020	2153	Meter Run	2009-01-20 00:00:00	0.0111	Alberta Geological Survey
100113307610W600	401175	55.630105	-119.492772	55.630105	-119.492772	813.1	2266	10/7/2010	1	2020	2153	Meter Run	2010-10-25 00:00:00	0.014	Alberta Geological Survey
100113307610W600	401175	55.630105	-119.492772	55.630105	-119.492772	813.1	2266	7/7/2012	1	2020	2153	Other	2012-07-18 00:00:00	0.0143	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	10/15/2014	1	1173.4	1600.7	Meter Run	2014-10-23 00:00:00	0.001	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	1/23/2015	1	1173.4	1600.7	Other	2015-02-02 00:00:00	0.0009	Alberta Geological Survey
100051506724W500	398689	54.798432	-117.581103	54.798432	-117.581103	732.3	1955	1/25/2009	1	1870	1875	Meter Run	2009-01-28 00:00:00	0	Alberta Geological Survey
100051506724W500	398689	54.798432	-117.581103	54.798432	-117.581103	732.3	1955	1/25/2009	2	1870	1875	Meter Run	2009-01-28 00:00:00	0	Alberta Geological Survey
100051506724W500	398689	54.798432	-117.581103	54.798432	-117.581103	732.3	1955	5/11/2012	1	1870	1875	Other	2012-05-17 00:00:00	0	Alberta Geological Survey
100041505920W500	398773	54.097267	-116.925477	54.097267	-116.925477	1093.2	2630	3/20/2009	1	2592	2596	Meter Run	2009-03-30 00:00:00	0.015	Alberta Geological Survey
100041505920W500	398773	54.097267	-116.925477	54.097267	-116.925477	1093.2	2630	9/29/2009	1	2498	2596	Wellhead	2009-10-02 00:00:00	0.002	Alberta Geological Survey
100041505920W500	398773	54.097267	-116.925477	54.097267	-116.925477	1093.2	2630	9/29/2009	2	2498	2596	Wellhead	2009-10-02 00:00:00	0	Alberta Geological Survey
102162305820W503	401943	54.035418	-116.871568	54.033953	-116.853401	921.8	3579	4/11/2012	1	2523	3579	Meter Run	2012-04-25 00:00:00	0.004	Alberta Geological Survey
102162305820W503	401943	54.035418	-116.871568	54.033953	-116.853401	921.8	3579	4/11/2012	2	2254.1	3579	Other	2012-04-25 00:00:00	0.004	Alberta Geological Survey
102162305820W503	401943	54.035418	-116.871568	54.033953	-116.853401	921.8	3579	9/10/2012	1	2523	3579	Other	2012-09-13 00:00:00	0.009	Alberta Geological Survey
102162305820W503	401943	54.035418	-116.871568	54.033953	-116.853401	921.8	3579	9/10/2012	2	2254.1	3579	Other	2012-09-13 00:00:00	0.009	Alberta Geological Survey
100143107620W500	402035	55.624282	-117.080889	55.632266	-117.094798	641.9	2193	11/11/2008	1	1152.6	2193	Other	2008-11-24 00:00:00	0.0012	Alberta Geological Survey
100132806018W500	402753	54.212128	-116.650518	54.223019	-116.650848	983.3	3388	4/10/2012	1	2334	3388	Meter Run	2012-04-24 00:00:00	0.0014	Alberta Geological Survey
100132806018W500	402753	54.212128	-116.650518	54.223019	-116.650848	983.3	3388	11/25/2013	1	2334	3388	Other	2013-12-19 00:00:00	0.0014	Alberta Geological Survey
100052308626W500	402975	56.468365	-117.982232	56.469596	-117.999706	695.2	1891	3/20/2012	1	1117.7	1873.5	Meter Run	2012-03-27 00:00:00	0	Alberta Geological Survey
100030806724W500	403194	54.789442	-117.617156	54.778649	-117.629101	723.2	3204	12/22/2008	1	1992	3204.5	Meter Run	2008-12-22 00:00:00	0	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	4/28/2015	1	1173.4	1600.7	Other	2015-05-06 00:00:00	0.001	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	1/5/2016	1	1173.4	1600.7	Meter Run	2016-01-07 00:00:00	0.0005	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	4/14/2016	1	1173.4	1600.7	Meter Run	2016-04-21 00:00:00	0.001	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	7/15/2016	1	1173.4	1600.7	Meter Run	2016-07-21 00:00:00	0.001	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	10/6/2016	1	1173.4	1600.7	Meter Run	2016-10-17 00:00:00	0.0011	Alberta Geological Survey
100023607621W500	399114	55.631801	-117.120372	55.622630	-117.112268	602.6	2041.2	10/18/2018	1	1204.9	1948.1	Meter Run	2018-10-26 00:00:00	0.0008	Alberta Geological Survey
100023607621W500	399114	55.631801	-117.120372	55.622630	-117.112268	602.6	2041.2	1/4/2019	1	1204.9	1948.1	Meter Run	2019-01-10 00:00:00	0.0013	Alberta Geological Survey
100023607621W500	399114	55.631801	-117.120372	55.622630	-117.112268	602.6	2041.2	4/13/2019	1	1204.9	1948.1	Meter Run	2019-04-23 00:00:00	0.0014	Alberta Geological Survey
100023607621W500	399114	55.631801	-117.120372	55.622630	-117.112268	602.6	2041.2	7/9/2019	1	1204.9	1948.1	Meter Run	2019-07-15 00:00:00	0.0012	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	1/13/2017	1	1173.4	1600.7	Meter Run	2017-01-23 00:00:00	0.0011	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	4/13/2017	1	1173.4	1600.7	Meter Run	2017-04-24 00:00:00	0.001	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	7/24/2017	1	1173.4	1600.7	Meter Run	2017-07-31 00:00:00	0.0009	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	10/16/2017	1	1173.4	1600.7	Meter Run	2017-10-23 00:00:00	0.0009	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	1/15/2018	1	1173.4	1600.7	Meter Run	2018-01-22 00:00:00	0.0011	Alberta Geological Survey
100010107721W500	401263	55.640654	-117.117208	55.636118	-117.108688	607.1	1659	4/11/2018	1	1173.4	1600.7	Meter Run	2018-04-20 00:00:00	0.0008	Alberta Geological Survey
100131207811W600	402384	55.750492	-119.574055	55.750778	-119.574860	841.7	2293	11/10/2010	1	2129.3	2236.6	Meter Run	2010-11-22 00:00:00	0	Alberta Geological Survey
100131207811W600	402384	55.750492	-119.574055	55.750778	-119.574860	841.7	2293	11/11/2010	1	2129.3	2236.6	Meter Run	2010-11-23 00:00:00	0.0001	Alberta Geological Survey
100131207811W600	402384	55.750492	-119.574055	55.750778	-119.574860	841.7	2293	11/12/2010	1	2129.3	2236.6	Meter Run	2010-11-23 00:00:00	0	Alberta Geological Survey
100131207811W600	402384	55.750492	-119.574055	55.750778	-119.574860	841.7	2293	11/27/2013	1	2129.3	2236.6	Meter Run	2013-12-16 00:00:00	0	Alberta Geological Survey
102081207811W600	402415	55.750587	-119.573886	55.743931	-119.554027	841.7	3575	3/8/2009	1	2528	3353	Meter Run	2009-03-25 00:00:00	0	Alberta Geological Survey
102081207811W600	402415	55.750587	-119.573886	55.743931	-119.554027	841.7	3575	6/10/2009	1	2529	3401	Other	2009-06-17 00:00:00	0.0001	Alberta Geological Survey
100163405821W500	400499	54.057446	-117.037137	54.062298	-117.027537	1136.5	3414	8/21/2014	1	2883.7	3414	Meter Run	2014-08-21 00:00:00	0.0056	Alberta Geological Survey
100163405821W500	400499	54.057446	-117.037137	54.062298	-117.027537	1136.5	3414	8/9/2018	1	2883.7	3414	Meter Run	2018-08-22 00:00:00	0.0058	Alberta Geological Survey
100011207811W600	400554	55.750397	-119.574224	55.739053	-119.554678	841.6	3764	6/18/2009	1	2478	3715	Other	2009-06-29 00:00:00	0	Alberta Geological Survey
100011207811W600	400554	55.750397	-119.574224	55.739053	-119.554678	841.6	3764	12/10/2009	1	2478	3715	Other	2009-12-22 00:00:00	0	Alberta Geological Survey
100011207811W600	400554	55.750397	-119.574224	55.739053	-119.554678	841.6	3764	11/29/2013	1	2478	3715	Meter Run	2013-12-16 00:00:00	0.0001	Alberta Geological Survey
100011207811W600	400554	55.750397	-119.574224	55.739053	-119.554678	841.6	3764	7/24/2015	1	2478	3715	Meter Run	2015-08-05 00:00:00	0	Alberta Geological Survey
100041505920W500	398773	54.097267	-116.925477	54.097267	-116.925477	1093.2	2630	1/23/2011	1	2498	2596	First Stage Separator	2011-02-01 00:00:00	0.002	Alberta Geological Survey
100041505920W500	398773	54.097267	-116.925477	54.097267	-116.925477	1093.2	2630	2/28/2015	1	2592	2596	Meter Run	2015-03-09 00:00:00	0.004	Alberta Geological Survey
100041505920W500	398773	54.097267	-116.925477	54.097267	-116.925477	1093.2	2630	10/1/2016	1	2498	2502	Meter Run	2016-10-13 00:00:00	0	Alberta Geological Survey
100041505920W500	398773	54.097267	-116.925477	54.097267	-116.925477	1093.2	2630	3/22/2019	1	2592	2596	Meter Run	2019-03-27 00:00:00	0.0052	Alberta Geological Survey
100121507912W600	398778	55.838233	-119.777941	55.848488	-119.796118	684.7	3541	9/20/2013	1	2260	3493.3	First Stage Separator	2013-09-20 00:00:00	0	Alberta Geological Survey
100022507105W600	398842	55.186101	-118.623266	55.173447	-118.624759	661	3346	5/3/2011	1	2185	3346	Meter Run	2011-05-03 00:00:00	0.0094	Alberta Geological Survey
100030806724W500	403194	54.789442	-117.617156	54.778649	-117.629101	723.2	3204	7/30/2014	1	3199	3204	First Stage Separator	2014-08-14 00:00:00	0.0001	Alberta Geological Survey
100091206724W500	403210	54.792549	-117.520707	54.785879	-117.511591	761.6	2798	8/28/2013	1	1948	2798	First Stage Separator	2013-09-13 00:00:00	0	Alberta Geological Survey
100091206724W500	403210	54.792549	-117.520707	54.785879	-117.511591	761.6	2798	7/28/2015	1	1948	2798	First Stage Separator	2015-08-05 00:00:00	0.0001	Alberta Geological Survey
100091206724W500	403210	54.792549	-117.520707	54.785879	-117.511591	761.6	2798	10/19/2017	1	1948	2798	First Stage Separator	2017-10-27 00:00:00	0	Alberta Geological Survey
100081007811W600	403230	55.742483	-119.605398	55.742483	-119.605398	817.3	2012	2/9/2009	1	1924.9	1941	Pressure Tank	2009-02-18 00:00:00	0.004	Alberta Geological Survey
100023607621W500	399114	55.631801	-117.120372	55.622630	-117.112268	602.6	2041.2	10/16/2019	1	1204.9	1948.1	Meter Run	2019-10-24 00:00:00	0.0012	Alberta Geological Survey
100023607621W500	399114	55.631801	-117.120372	55.622630	-117.112268	602.6	2041.2	1/14/2020	1	1204.9	1948.1	Meter Run	2020-01-20 00:00:00	0.0013	Alberta Geological Survey
100130307821W500	399117	55.729546	-117.168707	55.737224	-117.180155	585.8	1963	9/4/2008	1	1099.41	1864.5	Pressure Tank	2008-09-16 00:00:00	0.0018	Alberta Geological Survey
100162806625W500	399150	54.746694	-117.702125	54.747819	-117.709101	736.1	2115	10/20/2008	1	2029	2035	Other	2008-11-03 00:00:00	0	Alberta Geological Survey
100162806625W500	399150	54.746694	-117.702125	54.747819	-117.709101	736.1	2115	7/16/2013	1	2029.5	2051.5	First Stage Separator	2013-08-13 00:00:00	0	Alberta Geological Survey
100132705821W500	400172	54.042065	-117.034638	54.047862	-117.043141	1036.5	3413	9/5/2014	1	2758	3401	Meter Run	2014-09-05 00:00:00	0.0102	Alberta Geological Survey
100132705821W500	400172	54.042065	-117.034638	54.047862	-117.043141	1036.5	3413	8/14/2015	1	2758	3401	Other	2015-08-25 00:00:00	0.0099	Alberta Geological Survey
100132705821W500	400172	54.042065	-117.034638	54.047862	-117.043141	1036.5	3413	6/18/2018	1	2828.5	3331	Meter Run	2018-07-04 00:00:00	0.0109	Alberta Geological Survey
100021107912W600	404027	55.838137	-119.777771	55.828198	-119.760851	684.4	3447	4/2/2009	1	2309.05	3370.03	Meter Run	2009-04-13 00:00:00	0	Alberta Geological Survey
102132906018W500	398879	54.214961	-116.658066	54.223035	-116.672838	983.3	3300	9/9/2008	1	2363.01	3300	Other	2008-09-18 00:00:00	0.0013	Alberta Geological Survey
102132906018W500	398879	54.214961	-116.658066	54.223035	-116.672838	983.3	3300	4/7/2011	1	2538	3300	First Stage Separator	2011-04-19 00:00:00	0.0025	Alberta Geological Survey
102132906018W500	398879	54.214961	-116.658066	54.223035	-116.672838	983.3	3300	9/11/2012	1	3278	3300	First Stage Separator	2012-09-13 00:00:00	0.002	Alberta Geological Survey
102132906018W500	398879	54.214961	-116.658066	54.223035	-116.672838	983.3	3300	9/11/2012	2	3278	3300	Other	2012-09-13 00:00:00	0.002	Alberta Geological Survey
102132906018W500	398879	54.214961	-116.658066	54.223035	-116.672838	983.3	3300	9/17/2012	1	2538	3300	First Stage Separator	2012-09-28 00:00:00	0	Alberta Geological Survey
100011207811W600	400554	55.750397	-119.574224	55.739053	-119.554678	841.6	3764	12/21/2017	1	2478	3715	Wellhead	2018-01-02 00:00:00	0.0001	Alberta Geological Survey
100013407612W600	400607	55.634926	-119.783235	55.624802	-119.758829	858.2	4030	12/23/2008	1	2470.26	3999.03	Meter Run	2008-12-31 00:00:00	0	Alberta Geological Survey
100013407612W600	400607	55.634926	-119.783235	55.624802	-119.758829	858.2	4030	2/18/2009	1	2470.26	3999.03	Meter Run	2009-02-27 00:00:00	0.0001	Alberta Geological Survey
100013407612W600	400607	55.634926	-119.783235	55.624802	-119.758829	858.2	4030	3/22/2011	1	2435	4026	Meter Run	2011-03-31 00:00:00	0.0001	Alberta Geological Survey
100013407612W600	400607	55.634926	-119.783235	55.624802	-119.758829	858.2	4030	5/3/2012	1	2435	4026	Meter Run	2012-05-15 00:00:00	0	Alberta Geological Survey
100162806625W500	399150	54.746694	-117.702125	54.747819	-117.709101	736.1	2115	9/24/2014	1	2029.5	2051.5	First Stage Separator	2014-10-09 00:00:00	0	Alberta Geological Survey
100162806625W500	399150	54.746694	-117.702125	54.747819	-117.709101	736.1	2115	10/23/2018	1	2029.5	2051.5	First Stage Separator	2018-11-01 00:00:00	0.0001	Alberta Geological Survey
100030407710W600	399183	55.638874	-119.492786	55.638874	-119.492786	809.9	2259	3/25/2009	1	2002	2218	Other	2009-04-06 00:00:00	0.005	Alberta Geological Survey
100030407710W600	399183	55.638874	-119.492786	55.638874	-119.492786	809.9	2259	9/17/2010	1	2216	2218	Meter Run	2010-09-28 00:00:00	0.019	Alberta Geological Survey
100030407710W600	399183	55.638874	-119.492786	55.638874	-119.492786	809.9	2259	7/24/2012	1	2002	2218	Other	2012-08-09 00:00:00	0.0165	Alberta Geological Survey
100012707205W600	399184	55.264029	-118.686773	55.259690	-118.668182	717.4	3143	11/25/2008	1	2156	3143	Meter Run	2008-12-01 00:00:00	0.135	Alberta Geological Survey
100012707205W600	399184	55.264029	-118.686773	55.259690	-118.668182	717.4	3143	1/19/2009	1	2307.7	3038.2	Meter Run	2009-01-20 00:00:00	0.138	Alberta Geological Survey
100012707205W600	399184	55.264029	-118.686773	55.259690	-118.668182	717.4	3143	10/12/2010	1	2307.7	3038.2	Meter Run	2010-10-26 00:00:00	0.1289	Alberta Geological Survey
100093506625W500	399195	54.753659	-117.665730	54.757064	-117.660324	739.9	2121	10/26/2008	1	2020	2030	Other	2008-11-05 00:00:00	0	Alberta Geological Survey
100093506625W500	399195	54.753659	-117.665730	54.757064	-117.660324	739.9	2121	3/13/2009	1	2020	2030	Wellhead	2009-03-26 00:00:00	0	Alberta Geological Survey
100093506625W500	399195	54.753659	-117.665730	54.757064	-117.660324	739.9	2121	7/21/2013	1	2020	2030	First Stage Separator	2013-08-13 00:00:00	0	Alberta Geological Survey
100010207308W600	403457	55.288809	-119.098649	55.290105	-119.105123	685.7	2385	9/19/2011	1	2306	2311	Meter Run	2011-09-30 00:00:00	0.1075	Alberta Geological Survey
100010207308W600	403457	55.288809	-119.098649	55.290105	-119.105123	685.7	2385	9/24/2014	1	2306	2311	Other	2014-09-29 00:00:00	0.1298	Alberta Geological Survey
100010207308W600	403457	55.288809	-119.098649	55.290105	-119.105123	685.7	2385	9/24/2014	2	2306	2311	Other	2016-08-17 00:00:00	0.1189	Alberta Geological Survey
100041907612W600	403570	55.595285	-119.856111	55.595285	-119.856111	771.8	2560	9/9/2011	1	2394	2403	Other	2011-09-17 00:00:00	0	Alberta Geological Survey
100032607503W600	403579	55.523117	-118.354039	55.523117	-118.354039	641.6	1629	12/1/2008	1	1360	1363	Meter Run	2008-12-09 00:00:00	0.002	Alberta Geological Survey
100132706018W500	403648	54.212880	-116.623564	54.223036	-116.625351	970.4	3295	2/7/2009	1	2283	3295	Other	2009-02-18 00:00:00	0.0013	Alberta Geological Survey
104071607821W500	401339	55.751647	-117.180553	55.759501	-117.192605	588.9	1970	11/7/2008	1	1022	1970	Meter Run	2008-11-19 00:00:00	0.0006	Alberta Geological Survey
100071106019W502	405932	54.180882	-116.745903	54.170567	-116.733099	892	3416	6/8/2009	1	2670.3	3350.8	Meter Run	2009-06-11 00:00:00	0.0014	Alberta Geological Survey
100071106019W502	405932	54.180882	-116.745903	54.170567	-116.733099	892	3416	6/8/2009	2	2633	3391	Meter Run	2009-06-11 00:00:00	0.0014	Alberta Geological Survey
100071106019W502	405932	54.180882	-116.745903	54.170567	-116.733099	892	3416	5/22/2012	1	2670.4	3391	Meter Run	2012-06-06 00:00:00	0.0016	Alberta Geological Survey
100071106019W502	405932	54.180882	-116.745903	54.170567	-116.733099	892	3416	5/8/2013	1	2670.4	3416	Meter Run	2013-05-14 00:00:00	0.0014	Alberta Geological Survey
100071106019W502	405932	54.180882	-116.745903	54.170567	-116.733099	892	3416	5/8/2014	1	2670.4	3416	First Stage Separator	2014-05-27 00:00:00	0.0016	Alberta Geological Survey
100071106019W502	405932	54.180882	-116.745903	54.170567	-116.733099	892	3416	2/17/2016	1	2670.4	3416	Meter Run	2016-02-24 00:00:00	0.0016	Alberta Geological Survey
100071106019W502	405932	54.180882	-116.745903	54.170567	-116.733099	892	3416	4/10/2017	1	2670.4	3416	Meter Run	2017-04-20 00:00:00	0.002	Alberta Geological Survey
100031106020W500	405936	54.169979	-116.868116	54.169943	-116.890950	908.2	3403	2/12/2009	1	2554.5	3403	Meter Run	2009-03-17 00:00:00	0.005	Alberta Geological Survey
100031106020W500	405936	54.169979	-116.868116	54.169943	-116.890950	908.2	3403	4/21/2009	1	2554.5	3403	Meter Run	2009-05-04 00:00:00	0.0039	Alberta Geological Survey
100013407612W600	400607	55.634926	-119.783235	55.624802	-119.758829	858.2	4030	7/19/2013	1	2435	4026	Meter Run	2013-07-24 00:00:00	0.0001	Alberta Geological Survey
100013407612W600	400607	55.634926	-119.783235	55.624802	-119.758829	858.2	4030	10/9/2014	1	2470.3	3817.3	Meter Run	2014-10-14 00:00:00	0.0001	Alberta Geological Survey
100023405821W500	400645	54.057446	-117.037366	54.052466	-117.030075	1137	3388	8/20/2014	1	2907.5	3336.1	Meter Run	2014-08-20 00:00:00	0.0071	Alberta Geological Survey
100023405821W500	400645	54.057446	-117.037366	54.052466	-117.030075	1137	3388	8/9/2018	1	2907.5	3336.1	Meter Run	2018-08-22 00:00:00	0.008	Alberta Geological Survey
100092707411W600	400727	55.438750	-119.595307	55.441056	-119.595331	824.3	2662	12/18/2008	1	2470	2599.5	Meter Run	2008-12-23 00:00:00	0.0077	Alberta Geological Survey
100051807911W600	400790	55.843149	-119.698730	55.847041	-119.717918	678.5	3115	3/2/2012	1	2187.5	3064	Other	2012-03-08 00:00:00	0.0002	Alberta Geological Survey
100031106020W500	405936	54.169979	-116.868116	54.169943	-116.890950	908.2	3403	9/30/2009	1	2554.5	3403	Meter Run	2009-10-08 00:00:00	0.005	Alberta Geological Survey
100031106020W500	405936	54.169979	-116.868116	54.169943	-116.890950	908.2	3403	2/23/2010	1	2554.5	3403	Meter Run	2010-03-11 00:00:00	0.0051	Alberta Geological Survey
100031106020W500	405936	54.169979	-116.868116	54.169943	-116.890950	908.2	3403	2/21/2011	1	2554.5	3403	Meter Run	2011-02-28 00:00:00	0.0048	Alberta Geological Survey
100060606019W500	405937	54.170479	-116.843402	54.157473	-116.841097	917	3490	2/15/2009	1	2503.6	3490	Meter Run	2009-03-17 00:00:00	0.005	Alberta Geological Survey
100060606019W500	405937	54.170479	-116.843402	54.157473	-116.841097	917	3490	4/21/2009	1	2503.6	3490	Meter Run	2009-05-04 00:00:00	0.0014	Alberta Geological Survey
100060606019W500	405937	54.170479	-116.843402	54.157473	-116.841097	917	3490	9/30/2009	1	2503.6	3490	Meter Run	2009-10-08 00:00:00	0.0036	Alberta Geological Survey
